Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
Family,1996,149,6.1,42,Comedy,telugu
Chinnodu Peddodu,1988,140,6.3,15,"Comedy, Drama",telugu
Pandith Bhagyavidhatha,2015,134,6.9,24,Drama,kannada
Haiwan,2018,126,7.9,24,Drama,urdu
Beautiful,2019,123,8,10,Drama,hindi
Kaul,2016,118,7.7,103,"Drama, Mystery, Thriller",marathi
Poonthotta Kaavalkkaaran,1988,137.5,6.7,23,Unknown,tamil
Black Cat,2007,60,3.8,77,"Action, Thriller",malayalam
Kartoot,1988,133,6.2,31,Romance,hindi
Vanarasena,1996,104,5.4,8,Unknown,malayalam
Ek Main Ek Tum,2005,133,6.2,31,Romance,hindi
Daddy I Love You,2019,126,6.9,24,Drama,gujarati
Mera Punjab,1940,137.5,6.4,10,Unknown,punjabi
Paharganj,2019,108,4.5,773,"Crime, Drama, Mystery",hindi
Punjab Lancers,1937,137.5,6.4,10,Unknown,hindi
Mama Alludu,1990,137.5,6.4,10,Unknown,telugu
Hum Farishte Nahin,1988,139,4.9,14,"Action, Thriller",hindi
Dooram,2016,128,4.2,13,"Comedy, Romance",malayalam
Grahana,1978,121,6.4,10,Unknown,kannada
Bhoot Returns,2012,85,2.5,509,"Horror, Mystery, Thriller",hindi
The Rally,2017,130,7.5,250,"Action, Drama, Romance",hindi
Mission Kashmir,2000,154,6.7,6455,"Action, Drama, Thriller",urdu
Novel,2008,145,3.8,25,Drama,malayalam
Shooter,2021,143,6,106,"Action, Crime, Drama",hindi
Bandhipotu Bhimanna,1969,137.5,6.4,10,Unknown,telugu
Genius,2018,98,6.2,87,Drama,tamil
Maherchi Vaat,2008,124,6.5,18,Family,marathi
Apne Dam Par,1996,155,5.7,41,"Action, Drama",hindi
Pavangal Pennungal,1973,137.5,6.4,10,Unknown,malayalam
Gold Coins,2017,145,7.7,15,Family,malayalam
Jaikka Povadhu Yaaru,2019,175,6.9,24,Drama,tamil
Kanni Raasi,2020,133,4.7,87,Romance,tamil
Pasivadi Pranam,1987,140,7.7,322,"Action, Drama, Thriller",telugu
To be Honest,2020,15,9,17,"Comedy, Talk-Show",oriya
Teerth Yatra,1958,126,6.9,24,Drama,hindi
Nishad,2002,118,5.7,7,Drama,hindi
Chelisuva Modagalu,1982,157,8.3,62,"Drama, Musical",kannada
Pyar Ki Ladai,2003,137,5.5,21,Action,hindi
Oli Vilakku,1968,137.5,7.2,21,Unknown,telugu
Ralang Road,2017,103,6.7,50,"Drama, Mystery",nepali
Undhinapur,2018,138,6.9,24,Drama,gujarati
Pyaasi Mamta,1986,126,6.9,24,Drama,hindi
Anna Paravai,1980,119,6.9,24,Drama,tamil
Saga of a Nobody,2018,88,6.55,35.5,"Drama, Family, Romance",bengali
Aavhan,1982,126,6.9,24,Drama,marathi
Dunk,2020,137.5,9.3,16,Unknown,oriya
Bhakta Dhruva Markandeya,1982,137.5,6.4,10,Unknown,malayalam
Bhedi Lutera,1955,137,5.5,21,Action,hindi
Ee Nagaraniki Emaindi,2018,122,7.9,1962,"Comedy, Drama",telugu
Dand Nayak,1998,153,3.7,22,Action,hindi
War,2019,154,6.5,20008,"Action, Thriller",hindi
Mizhineer Poovukal,1986,126,7,17,Drama,malayalam
Cuckoo,2014,38,8.4,9,"Documentary, Short",assamese
Ahaa Re,2019,150,7.2,317,Drama,bengali
Sirf....: Life Looks Greener on the Other Side,2008,135,5.9,95,Drama,hindi
Jigar Da Tukra,1974,126,6.9,24,Drama,punjabi
Kummalam,2002,135,6.9,24,Drama,tamil
A Belly Full of Dreams,2006,90,6.5,26,Fantasy,telugu
Motor Sundaram Pillai,1966,160,7.1,37,Drama,tamil
Fariyad,1971,126,6.9,24,Drama,bengali
Aalhna,2018,126,6.9,24,Drama,punjabi
Vish Vaman,1936,137.5,6.4,10,Unknown,hindi
Idiyum Minnalum,1982,137.5,6.4,5,Unknown,malayalam
'Sambandh',1969,132,6.6,16,"Drama, Family",hindi
Insaaf,1937,137.5,6.4,10,Unknown,hindi
Neethone Vuntanu,2002,129,7,10,Romance,telugu
Aaynate,2008,145,6.9,24,Drama,bengali
Jatt Da Qoul,1971,137.5,6.4,10,Unknown,punjabi
Kollavarsham 1975,2019,126,6.9,24,Drama,malayalam
Saravana,2006,147,4.9,317,"Action, Romance",tamil
4 Letters,2019,121,3.3,10,"Comedy, Drama, Romance",telugu
Sarja,1987,126,7.4,18,History,marathi
Krutant,2019,116,6.3,73,"Drama, Thriller",marathi
Pachani Kapuram,1985,137,5.8,13,Family,telugu
Lalkara Jatti Da,1992,141,5.5,21,Action,punjabi
Thungatha Kanniru Onru,1983,137.5,6.4,10,Unknown,tamil
Zakhmi Kali,1990,120,6,32,Thriller,hindi
Gippi,2013,95,5.6,787,"Comedy, Drama",hindi
Nayjuddho,1991,137,5.6,5,Action,bengali
Rachayithri,1980,137.5,6.4,10,Unknown,telugu
Daasi,1944,137.5,6.4,10,Unknown,hindi
Calls,2021,151,4.2,190,Drama,tamil
Myavu myavu karimpoocha 3D,2012,135.5,6.6,15,Fantasy,malayalam
Varasudu,1993,158,7,83,"Action, Drama",telugu
Atham Chitira Chothy,1986,137.5,6.4,10,Unknown,malayalam
Adukkan Entheluppam,1986,126,5.8,6,Drama,malayalam
Chinni Krishnudu,1988,131,6.6,7,"Comedy, Drama",telugu
Aaja Re O Sajana,1994,136,6.7,61.5,"Drama, Romance",hindi
Chinthamani Kolacase,2006,130.5,6.7,583,"Action, Crime, Mystery",malayalam
Justice Viswanathan,1971,145,6.9,24,Drama,tamil
Mirchi,2013,155,7.2,4029,"Action, Drama",telugu
Sangdill,1981,126,6.9,24,Drama,hindi
Machalta Shabaab,1990,120,6,32,Thriller,hindi
Kaliyugam,1988,130,6.9,24,Drama,tamil
Vijayanagaram,2013,126,6.9,24,Drama,tamil
Bahadur: The Accidental Brave,2011,54,7.5,6.5,"Documentary, Family",nepali
Kankana Baghya,1993,126,6.9,24,Drama,telugu
Rimjhim,1949,144,6.4,10,Unknown,hindi
Aadu Puli Attam,1977,136,6.6,63,"Action, Drama, Thriller",tamil
Vaalujada,2017,142,5.65,183.5,"Action, Romance, Thriller",telugu
Arumugasamy,2004,135,6.9,24,Drama,tamil
Swathi Chinukulu,1989,133,6.4,10,Unknown,telugu
Soorappa,2000,158,7.3,6,"Action, Drama",kannada
Natir Puja,1932,117,6.4,19,Drama,bengali
Sone Ki Zanjeer,1992,137,5.5,21,Action,hindi
The Buddha of Suburbia,1993,222,7.2,407,"Comedy, Drama",urdu
Thangaikor Geetham,1983,137.5,4.6,7,Unknown,tamil
Apoorva Sahodarigal,1983,137.5,6.4,10,Unknown,tamil
Premayanamaha,2003,133,6.2,31,Romance,telugu
Ammoru,1995,129,7.1,254,"Fantasy, Horror",telugu
Khul Ja Sim Sim,1956,137,5.6,5,Action,hindi
The Jungle Book,2016,106,7.4,261319,"Adventure, Drama, Family",oriya
The Grass,2012,6,8.4,9,"Documentary, Short",malayalam
Hero,2015,145,3.5,2326,"Action, Drama, Musical",hindi
The Journey Weekend Night,2020,122,6.1,7,Thriller,hindi
Hawala Rise of a Gangster,2020,137,4.5,6,Action,tamil
Jai Chhathi Maa,2019,141,7.8,8,Family,hindi
Dhandayuthapani,2007,125,6.9,24,Drama,tamil
Hridoy Bhanga Dheu,2011,147,5.8,29,"Action, Romance",bengali
Zapatlela 2,2013,175,5.5,67,Horror,marathi
Jabar Khan,1987,172,6.2,41,"Action, Drama, Family",punjabi
Sakkarakatti,2008,118,3,127,"Comedy, Drama, Musical",tamil
Bunty Aur Babli 2,2021,133,6.2,31,Romance,hindi
Sedige Sedu,1970,137.5,6.4,10,Unknown,kannada
The Outsiders,2011,110,6.9,24,Drama,tamil
Navvu Navinchu,2003,117,6.9,24,Drama,telugu
Emaan,2019,126,6.9,24,Drama,urdu
Subhalagna,1956,132,6.4,10,Unknown,bengali
 Mullah Nasruddin,1990,130,6.1,42,Comedy,urdu
V1 Murder Case,2019,112,7,1140,"Drama, Thriller",tamil
Aali Jah,1978,137.5,6.4,10,Unknown,punjabi
Garuda Dhwaja,1991,122,6.4,10,Unknown,kannada
Kothi Mooka,2010,130,6.1,42,Comedy,telugu
Chattan Singh,1974,135,6.6,5,"Action, Crime",hindi
Shahjehan,1946,121,6.9,30,"Drama, History, Romance",hindi
Ek Din Ka Sultan,1945,130,3.8,5,"Drama, History",hindi
Thanga Padhakkam,1974,165,7.6,45,"Drama, Family",tamil
Chauka Dau,2019,116,6.1,42,Comedy,nepali
Mridanga Chakravarthi,1983,137.5,6.4,8,Unknown,tamil
Kuzhali,2017,142,5.65,183.5,"Action, Romance, Thriller",tamil
Kempe Gowda,2011,141,7.1,630,"Action, Crime, Thriller",kannada
Maa Durga Shakti,1999,148,6.9,24,Drama,hindi
Kamini,1958,133,6.2,31,Romance,hindi
Adventures of Ali-Baba and the Forty Thieves,1980,138,6.2,503,"Action, Adventure, Family",hindi
Unnal Mudiyum Thambi,1988,169,7.8,664,"Drama, Musical",tamil
Maleyali Jotheyali,2009,138,7.9,87,"Comedy, Drama, Romance",kannada
Dhooli,1954,138,6.2,31,Romance,bengali
Pranamam,1986,138,7.9,63,Drama,malayalam
A Gentleman,2017,145,6.2,5058,"Action, Comedy",hindi
Thamashegagi,2007,126,6.9,24,Drama,kannada
Angti Rohosso,2018,82,2,6,Thriller,bengali
Swartharatna,2018,130,3,5,Comedy,kannada
Parvathi Ennai Paaradi,1993,138,6.4,10,Unknown,tamil
Kanna Nee Enakkuthanda,2009,126,6.9,24,Drama,tamil
Tigers,2014,94,7.3,1504,Drama,urdu
Nakkash,2019,126,7.2,34,Drama,hindi
Jaan Tere Liye,1995,133,6.2,31,Romance,hindi
Banke Sanwaria,1962,126,6.9,24,Drama,hindi
Kode Naagu,1974,137.5,6.4,10,Unknown,telugu
Rustom Sohrab,1967,144,6.2,23,"Action, Adventure, Drama",hindi
Watan Ke Rakhwale,1987,149,5.7,106,"Action, Drama, Thriller",hindi
Nesikkiren,2009,142,6.9,24,Drama,tamil
Seetha,2017,136,6.7,61.5,"Drama, Romance",malayalam
Nedunalvaadai,2019,120,7.3,276,Drama,telugu
Sharmishtha,1939,137.5,6.4,10,Unknown,bengali
Game,2015,140,6.5,6,Romance,bengali
Home Sweet Home 2,2015,127,6.9,24,Drama,konkani
Emaindhi Naalo,2010,130,6.1,42,Comedy,telugu
Shagoon,1964,125,6.4,19,"Drama, Family",oriya
Bakka Rath,1979,135,8.35,66.5,"Action, Biography, History",punjabi
Anebala,2020,120,6.9,24,Drama,kannada
Mr. Natwarlal,1979,148,6.6,1320,"Action, Comedy, Romance",hindi
Ek Gunah Aur Sahi,1975,125,6.9,24,Drama,urdu
Nirontor,2006,95,6.9,182,Drama,bengali
Vijeta,1982,151,7.3,270,Drama,hindi
Mohan Joshi Hazir Ho!,1984,130,7.1,153,Drama,hindi
Iblis,2018,120.5,6.45,14,Adventure,marathi
Ee Pillaku Pellavuthundha,1983,126,6.9,24,Drama,telugu
Kahi,2016,95,6.8,67,Drama,kannada
Phool,1945,122,6.5,8,Drama,oriya
Maharani,1934,144,6,77,"Action, Drama",hindi
Money Honey Shani,2013,126,6.9,24,Drama,kannada
Nuvvu Nenu Okatavudaam,2015,134,6.2,31,Romance,telugu
Nuvvu Nenu,2001,135,6.7,198,Romance,telugu
Ghatotkachudu,1995,132,7.2,98,"Comedy, Drama, Fantasy",telugu
Tholiprema,2018,137,7.3,2378,Romance,telugu
Note Out,2011,145,6.9,24,Drama,malayalam
Dilbar,1994,138,3.9,20,"Drama, Romance",hindi
Thangamalai Ragasyam,1957,130,6,24,"Action, Adventure, Drama",tamil
Pencil,2016,134,5.4,305,"Mystery, Romance, Thriller",tamil
Hip Hip Hurray,1984,132,7,83,"Drama, Sport",hindi
Saat Ladkiyan,1989,126,6.9,24,Drama,hindi
Is Paar Ya Us Paar,1990,126,6.9,24,Drama,hindi
Aadhi Raat,1950,115,6.7,9,"Drama, Romance",hindi
Boro Bhalo Lok Chhilo,1982,158,7.4,14,Drama,bengali
Antham,2016,110,4.8,33,Thriller,telugu
Pahuna: The Little Visitors,2017,88,7.5,365,"Drama, Mystery",nepali
Ennaippol Oruvan,1976,126,6.9,24,Drama,tamil
Baiyko,2017,74,6,32,Thriller,hindi
Kanoon Aur Mujrim,1981,112,6,77,"Action, Drama",hindi
Theerangal,1978,137.5,6.4,10,Unknown,malayalam
Khaufnak Samundaar,2000,126,7.15,12,History,hindi
Color Kanavugal,1998,126,6.9,24,Drama,tamil
Zakhmi Rooh,1993,125,5.5,14,Horror,hindi
Nisagandhi,2002,137.5,6.4,10,Unknown,malayalam
Mukhamukham,1985,107,6.9,35,Drama,malayalam
The hungry,2019,254,6.9,24,Drama,marathi
Ozhimuri,2012,127,7.6,349,"Drama, Family",malayalam
Ghatakan,2017,11,6.4,7,"Short, Action, Crime",malayalam
Ek Hi Maqsad,1988,143,4.9,16,"Action, Drama, Thriller",hindi
Chowki No.11,1978,141.5,6,106,"Action, Crime, Drama",hindi
Maya : Kahani,2005,40,6.9,24,Drama,urdu
Chattis Nakhrewali,1980,126,6.9,24,Drama,marathi
Bardidi,1957,126,6.7,11,Drama,bengali
Gohin Baluchor,2017,148,7.1,173,Drama,bengali
Thittivasal,2017,113,7.1,13,"Action, Drama, Thriller",telugu
Ponvandu,1973,137.5,6.4,10,Unknown,tamil
Sipahi Ki Sajni,1936,134,6.4,10,Unknown,hindi
Adda,2013,126,6.2,79,Drama,telugu
Ram Bhakta Vibishan,1958,137.5,6.4,10,Unknown,hindi
I'm in Love,2007,140,5.5,21,Action,hindi
Chillax Fast Bowler,2014,5,7.95,13.5,"Short, Comedy",malayalam
Veera Dheera Sooran,2018,130,6.1,42,Comedy,tamil
Dongri Ka Raja,2016,139,3.9,153,"Action, Drama, Musical",hindi
Badnami,1946,137.5,6.4,10,Unknown,hindi
Kalankini Badhu,2000,126,6.9,24,Drama,bengali
Khara Khari No Khel,1982,130,6.1,42,Comedy,gujarati
Bondi,1942,126,6.9,24,Drama,bengali
Mohanar Dike,1984,126,6.6,8,Drama,bengali
Kasa Kai Patil Bara Hai Ka,1971,137.5,6.4,10,Unknown,marathi
Maa Inti Mahalakshmi,1959,137.5,6.4,10,Unknown,telugu
Aag,2014,60,6.9,24,Drama,urdu
Muqaddar,2020,126,7.8,16,Drama,oriya
Sembagame Sembagame,1988,137.5,6.4,10,Unknown,tamil
Mamathe,1968,146,6.4,10,Unknown,kannada
Marham,2018,126,8.1,10,Drama,urdu
Yahudi Ki Ladki,1957,137.5,6.4,10,Unknown,hindi
Balbeero Bhabi,1981,120,6.7,15,"Action, Comedy",punjabi
Lalbaugcha Raja,2006,126,6.9,24,Drama,marathi
Raman Ethanai Ramanadi,1970,137.5,5.4,9,Unknown,tamil
Gharwali Baharwali,1998,138,4.6,628,Comedy,hindi
Haqdar,1946,137.5,6.4,10,Unknown,hindi
Mr. Ranjha,1979,130,6.1,42,Comedy,urdu
Aakhri Dao,1958,130,6.4,16,Comedy,hindi
Perfume,2019,126,6.9,24,Drama,marathi
Bava Marudula Sawal,1988,126,6.4,5,Drama,telugu
Ganga Gowri,1997,130,4.3,10,Drama,tamil
Miss Cleopatra,1990,137.5,6.4,10,Unknown,punjabi
Achanak,1988,126,6.9,24,Drama,hindi
Sampoorna Ramaayan,1996,126,6.9,24,Drama,hindi
Anek,2021,137.5,6.4,10,Unknown,hindi
Vidiyum Varai Kaathiru,2008,120,6,32,Thriller,tamil
Naan Potta Savaal,1980,140,5.3,21,Unknown,tamil
Shimul Palash Katha,2021,91,6.9,24,Drama,bengali
Sinhagad,1933,134,6.5,8,Unknown,marathi
Butterfly,,131,6.3,94,"Comedy, Drama",kannada
Komaran,1982,137.5,6.4,10,Unknown,malayalam
Ramasundari,1960,137.5,6.4,10,Unknown,telugu
Red Monsoon,2014,88,7.6,21,"Drama, Family",nepali
Shamshire Arab,1935,137.5,6.4,10,Unknown,hindi
Kattu Puli,2012,120,2.2,11,Thriller,tamil
Gazal,1964,129,7.2,40,"Drama, Musical, Romance",urdu
Naata,1955,138,7.5,13,"Comedy, Drama, Romance",hindi
Lagam,1981,126,6.9,24,Drama,bengali
Singh Saab the Great,2013,134,5.6,2185,"Action, Drama",punjabi
Shabd,2005,140,5.1,1350,"Drama, Thriller",hindi
Apta Mithrulu,1963,126,6.9,24,Drama,telugu
Andhi Mohabbat,1964,137.5,6.4,10,Unknown,urdu
Pujarin,1936,137,6.4,10,Unknown,hindi
Erattai Manithan,1984,124,6.9,24,Drama,tamil
Naagu,1984,106,6.4,20,"Action, Family, Drama",telugu
Muraliwala,1935,137.5,6.4,10,Unknown,marathi
Kaththi Sandai,2016,150,3.2,238,Action,tamil
Govindankutty Thirakkilanu,2004,137.5,6.4,10,Unknown,malayalam
Chandu,2002,136,7,68,Romance,kannada
Smriti Tuku Thak,1960,126,6.8,21,Drama,bengali
Rivaaj,1972,117,6.7,11,Drama,hindi
Saiyan Chitchor,2008,136,6.7,61.5,"Drama, Romance",bhojpuri
Karutha Pournami,1968,137.5,6.4,10,Unknown,malayalam
Jaan tery Naam,2003,137.5,6.4,10,Unknown,urdu
Magroor,1979,137,6.5,10,Action,hindi
Seemantha Puthran,1976,137.5,6.4,10,Unknown,malayalam
Sampoorna Teerth Yatra,1970,144,6.5,12.5,"Adventure, Fantasy",hindi
Jurmana,1996,134,5.5,30,Action,hindi
Jawani Ka Rog,1988,120,6,32,Thriller,hindi
Sahodaran Sahadevan,2003,131,3.2,24,"Comedy, Drama",malayalam
Belagaam,2019,114,5.95,17.5,Crime,hindi
Hamaar Sainyaa Hindustani,2007,126,6.9,24,Drama,bhojpuri
Agnathavasi - Prince in Exile,2018,158,4.5,2748,"Action, Drama",telugu
Keni,1982,125,6.9,24,Drama,malayalam
Tasveer Mere Sanam,1996,120,6,32,Thriller,hindi
Kuppivala,1965,126,6.9,24,Drama,malayalam
Njan Njan Mathram,1978,137.5,6.4,10,Unknown,malayalam
Ishq,1997,161,6.9,9994,"Action, Comedy, Drama",hindi
Oka Laila Kosam,2014,150,6,811,"Comedy, Romance",telugu
Laxmichi Paule,1982,126,6.9,24,Drama,marathi
Bhagavan,1986,137.5,6.4,10,Unknown,malayalam
Gunda,1998,129,7.3,9874,"Action, Comedy, Crime",hindi
Khela,2008,97,7.2,216,"Comedy, Drama",bengali
Angule Angul,2019,46,8.8,5,Drama,bengali
Rakkuyilin Ragasadassil,1986,126,6.4,41,Drama,malayalam
Nader Nimai,1960,138,7.6,19,Biography,bengali
Vallah Kya Baat Hai,1962,135,7,35,"Action, Crime, Drama",urdu
Mannan,1992,154,7.2,707,"Action, Comedy, Drama",tamil
Gharga,2019,120,6,32,Thriller,kannada
Army Ki Jung,2019,113,6.9,24,Drama,bhojpuri
The Nagorik,2014,127,6.7,132,"Comedy, Drama, Family",bengali
For Love with Love,2018,27,9.3,23,"Short, Drama, Family",urdu
Kuttram 23,2017,151,7.3,2290,"Action, Crime, Thriller",tamil
Japani Gudiya,1958,133,6.2,31,Romance,hindi
Psycho Shankra,2017,103,6,32,Thriller,kannada
Namah Shivaya Shantaya,2009,101,6.1,12,"Action, Drama, History",hindi
Dark Desire,2020,15,7.8,10,"Short, Drama",urdu
 Madam Secretary,2014,44,7.6,331,Drama,urdu
"Road, Movie",2009,95,6.8,1652,"Adventure, Comedy, Crime",rajastani
1920 London,2016,120,4.1,1530,"Horror, Mystery",hindi
Palli Samaj,1932,126,6.9,24,Drama,bengali
Indra Leela,1956,126,6.9,24,Drama,hindi
Hansuli Banker Upakatha,1962,90,7.9,9,Drama,bengali
Chhando Hariye Gelo,1972,126,6.9,24,Drama,bengali
60ml: Last Order,2014,15,7.8,10,"Short, Drama",malayalam
Meghdoot,1945,137.5,6.4,9,Unknown,hindi
Jawani Phir Nahi Ani,2015,156,7.5,2965,"Adventure, Comedy, Musical",urdu
Ilanjodigal,1982,130,6.6,10,Musical,tamil
Jatts in Golmaal,2013,129,6.2,384,Comedy,punjabi
Dil Lagi,2016,136,8.5,109,"Drama, Romance",oriya
Rose Day,2018,148,7.15,38.5,"Drama, Musical",bengali
Kanyakumari Express,2010,110,4.4,19,"Crime, Drama",malayalam
Rang Premacha,1999,133,6.2,31,Romance,marathi
Letha Manasulu,2004,135,5.1,8,"Drama, Family, Romance",telugu
Nai Umar Ki Nai Fasal,1965,146,6.3,13,"Drama, Family, Musical",hindi
Subhadra,1946,122,6.4,10,Unknown,hindi
The Angrez,2005,110,7.4,417,Comedy,urdu
Savita Bano,2006,126,6.9,24,Drama,marathi
Varakatnam,1968,176,6.6,9,Drama,telugu
Ek Hasina Thi,2004,120,7.5,6903,"Crime, Drama, Mystery",hindi
Nalke,2019,120,6.9,24,Drama,kannada
No. 66 Madura Bus,2012,113,3.4,20,"Drama, Thriller",malayalam
Mangana Kaili Manikya,2013,130,6.1,42,Comedy,kannada
Quick Gun Murugun: Misadventures of an Indian Cowboy,2009,97,5.8,795,"Action, Comedy, Drama",telugu
Drama,2012,146.5,7,379,"Comedy, Romance, Thriller",kannada
Aakhri Station,2018,40,6.9,24,Drama,urdu
Ellam Un Kairasi,1980,126,4.8,23,Drama,tamil
Agni Pankh,2004,148,4.4,107,"Action, Drama, Romance",hindi
Patola,1988,148,6.7,9,"Action, Comedy, Drama",punjabi
Chanda,2007,126,6.9,24,Drama,kannada
Bhagyajathakam,2018,23,6.9,24,Drama,malayalam
Ajala Kokai,1989,126,6.9,24,Drama,assamese
Dome,2019,126,6.9,24,Drama,marathi
Mauji Jeevan,1944,137.5,6.4,10,Unknown,hindi
Daku Aur Jawan,1978,137,5.4,15,Action,hindi
Shabnam Sharab Ban Gayee,1990,120,6,32,Thriller,hindi
Tamosha,1957,126,6.9,24,Drama,bengali
Fauji,1976,137,5.5,21,Action,hindi
Sheth Jagaisha,1981,137.5,6.4,10,Unknown,gujarati
Namo,2020,126,6.9,24,Drama,sanskrit
Slambook,2015,137,8.3,47,Romance,marathi
My Dreams,2019,15,8.2,9.5,Short,malayalam
Aarakshan,2011,164,6.2,5109,"Drama, Thriller",hindi
Andha Oru Nimidam,1985,144,6.8,52,"Action, Crime, Drama",tamil
Filmi Duniya Filmi Log,1976,126,6.9,24,Drama,hindi
Pagglait,2021,114,7,5445,"Comedy, Drama",hindi
Mane No.67,2018,112,5,22,Horror,kannada
DJ,2020,14,7.2,16,"Short, Comedy",malayalam
Bharatiya,2012,135,7.6,61,"Comedy, Drama",marathi
Pakkalo Ballem,1965,137.5,6.4,10,Unknown,telugu
Villali Veeran,2014,150,2.4,158,"Comedy, Drama",malayalam
Bad Company,2018,9,8.4,9,"Documentary, Short",nepali
KHATA-Kaash Humse Na Hoti,2018,100,5.95,17.5,Crime,hindi
Kaun Ho Tum,1970,120,6,32,Thriller,hindi
Mansara,2010,126,7.2,62,Drama,telugu
Kattradhu Thamizh,2007,147,8.4,2621,"Drama, Mystery",tamil
Qayamat Se Qayamat Tak,1988,162,7.5,10427,"Drama, Musical, Romance",oriya
Kuttettan,1990,133,6.2,158,"Comedy, Drama",malayalam
Minugurulu,2012,109,7.5,211,"Drama, Family",telugu
Sheran Di Maan,1990,137.5,6.4,10,Unknown,punjabi
A day in the life of kanchi,2016,21,8.4,9,"Documentary, Short",nepali
Mayalamari,1951,130,6.6,10,Musical,telugu
Alibaba Marjinaa,1977,163,6.7,27,"Action, Adventure",hindi
Kamaro,2015,24,7.8,10,"Short, Drama",nepali
Kaali Khuhi,2020,90,3.4,996,"Drama, Horror, Mystery",hindi
Thriyathri,1990,126,7.9,22,Drama,tamil
Vayasu Pilichindi,1978,136,7.3,34,"Drama, Romance",telugu
Naach Ghar,1959,137.5,6.4,10,Unknown,hindi
Sant Nivrutti Dnyandev,1964,137.5,6.4,10,Unknown,marathi
Bandhani,1987,137.5,6.4,10,Unknown,hindi
Pardeshi Babu,2007,70,6.2,31,Romance,assamese
Arayakadavil,2019,126,6.9,24,Drama,malayalam
27 Down,1974,115,6.9,190,Drama,hindi
Byomkesh O Chiriakhana,2016,107,6.6,571,Thriller,bengali
Contract,2008,117,4,229,"Action, Crime, Drama",urdu
Daabi,1973,126,6.9,24,Drama,bengali
Chennai 2 Bangkok,2019,141,2.9,9,Drama,tamil
Mom's Coming,2022,,,,"Horror, Musical, Thriller",hindi
Manmoyee Girls' School,1958,126,6.9,9,Drama,bengali
"Raat Gayi, Baat Gayi?",2009,104,6.3,532,"Comedy, Drama",hindi
Pushpak Vimaan,2018,133,7,55,Drama,marathi
Chandni,1991,133,6.8,6,Romance,bengali
Okkadu Migiladu,2017,141,7,738,Action,telugu
Apna Bhi Koi Hota,1984,126,6.9,24,Drama,hindi
Sardar-E-Azam,1976,137.5,6.4,10,Unknown,punjabi
Lal Tip,2012,130,5.3,183,Romance,bengali
Sreeman Sreemathi,1981,137.5,6.4,10,Unknown,malayalam
Pyari Dadi Maa,2020,124,6.5,18,Family,bhojpuri
Mareyada Deepavali,1972,99,6.4,10,Unknown,kannada
Jibon Songsar,1996,126,7.7,48,Drama,bengali
Bhakta Bilwamangal,1954,126,6.9,24,Drama,bengali
Rascals,2011,128,2.9,2646,"Action, Comedy, Crime",hindi
Bhakta Kumabara,1949,137.5,6.4,10,Unknown,kannada
Abhilasha,1968,141,6.8,24,"Drama, Romance",urdu
Nasha,2013,122,3.2,1202,"Drama, Thriller",hindi
Chakravyuha,1978,130,6.4,40,"Action, Mystery, Thriller",hindi
Tamasha,1952,127,7.6,38,Drama,hindi
Baundule,2019,78,6.9,24,Drama,bengali
The Day After Fatima,2019,14,7.8,10,"Short, Drama",malayalam
Sanam Teri Deewangi Ki Kasam,2020,124,6.5,18,Family,bhojpuri
Bulanda,1992,137.5,6.4,10,Unknown,punjabi
Thalai Ezhuthu,2009,105,6.9,24,Drama,tamil
Droh Kaal,1994,162,7.6,379,"Drama, Thriller",hindi
Hind Ka Napak Ko Jawab,2017,130,6.6,3983,"Action, Thriller",hindi
Rocketry: The Nambi Effect,2021,128,7.2,511,"Biography, Drama",malayalam
Habba Khatoon,1978,126,6.9,24,Drama,hindi
Rani Mera Naam,2000,106,5.5,21,Action,hindi
Bagaavat,2018,126,6.9,24,Drama,gujarati
Dum Laga Ke Haisha,2015,110,7.5,18313,"Comedy, Drama, Romance",hindi
Bud Naseeb,1986,126,6.9,24,Drama,hindi
Sketch,2007,137,5.5,21,Action,malayalam
Ner Vazhi,1968,166,6.4,10,Unknown,tamil
Neer Khoje Pakhi,2017,126,8,11,Drama,bengali
Mirza Jat,1982,137.5,6.2,5,Unknown,punjabi
Dil Kitna Nadan Hai,1997,145,6,23,"Drama, Musical, Romance",hindi
Aval Viswathayayirunnu,1978,123,6.9,24,Drama,malayalam
Bhooter Bhabishyat,2012,123,8.1,3508,"Comedy, Fantasy, Horror",bengali
Money Ratnam,2014,125,5.3,227,"Comedy, Thriller",malayalam
Choopulu Kalasina Subhavela,1988,122,7.6,93,"Comedy, Drama",telugu
Kaadhal Paduthum Paadu,1966,130,6.1,42,Comedy,tamil
Masoom Gawah,1988,137.5,6.4,10,Unknown,punjabi
Vithal Rakhumai,1951,137.5,6.4,10,Unknown,marathi
Kaka Bhaipo,2019,130,6.1,42,Comedy,bengali
The Desert Journey,2016,7,7.8,10,"Short, Drama",urdu
Phool Aur Kaliyan,1960,126,6.9,24,Drama,hindi
Nenu Saitham,2004,126,6.9,24,Drama,telugu
Teen Jantu,2021,80,6,32,Thriller,nepali
Thamburatti,1978,126,6.9,24,Drama,malayalam
Vishnu Putra,2004,126,6.9,24,Drama,hindi
Pyaar Ki Maar,1935,137.5,6.4,10,Unknown,hindi
Varapogum Sooriyane,2005,125,6.9,24,Drama,tamil
Kasam Vardi Kee,1989,135,4.6,12,"Action, Crime",hindi
